刑二庭	92	刑事二庭	1	92.0
刑警局	145	刑事警察局	282	0.5141843971631206
创委会	2	创作委员会	35	0.05714285714285714
创建办	107	创建文明城市办公室	1	107.0
初级社	36	初级农业生产合作社	5	7.2
制博会	242	装备制造业博览会	137	1.7664233576642336
前委会	24	前敌委员会	126	0.19047619047619047
副主委	1865	副主任委员	5009	0.37232980634857255
加榴炮	68	加农榴弹炮	15	4.533333333333333
动检科	11	动物检疫科	3	3.6666666666666665
动物所	222	动物研究所	634	0.3501577287066246
助审员	27	助理审判员	192	0.140625
助检员	3	助理检察员	84	0.03571428571428571
劳保所	17	劳动保护科学研究所	13	1.3076923076923077
劳卫所	21	劳动卫生研究所	3	7.0
劳审处	17	香港劳资审裁处	4	4.25
劳技课	48	劳动技术课	39	1.2307692307692308
劳科所	1	劳动科学研究所	118	0.00847457627118644
募委办	5	募捐委员会办公室	6	0.8333333333333334
匈民联	36	匈牙利民主联盟	8	4.5
匈通社	404	匈牙利通讯社	37	10.91891891891892
化危品	14	化学危险品	191	0.07329842931937172
化工所	19	化学工业研究所	5	3.8
北师大	2670	北京师范大学	5293	0.5044398261855281
北师院	16	北京师范学院	53	0.3018867924528302
北爱党	2	北爱统一党	66	0.030303030303030304
北美馆	30	台北市美术馆	3	10.0
北青报	51	北京青年报	1674	0.03046594982078853
区教办	7	区教育办公室	7	1.0
区计委	136	区计划委员会	29	4.689655172413793
医办室	5	医生办公室	81	0.06172839506172839
医委会	69	医学委员会	499	0.13827655310621242
医工院	7	医药工业研究院	35	0.2
医改办	181	医疗改革办公室	8	22.625
医科院	164	医学科学院	1309	0.1252864782276547
医管会	13	医院管理学会	39	0.3333333333333333
医药局	192	医药管理局	2317	0.08286577470867501
医训班	2	医疗培训班	7	0.2857142857142857
十五中	425	第十五中学	44	9.659090909090908
十五小	281	第十五小学	1	281.0
华促会	9	华夏文化促进会	36	0.25
华师大	310	华东师范大学	1697	0.18267530936947554
华杯赛	47	全国华罗庚金杯少年数学邀请赛	1	47.0
南共体	2506	南部非洲发展共同体	1474	1.700135685210312
南农大	261	南京农业大学	300	0.87
南华会	18	香港南华体育会	12	1.5
南工团	13	南下工作团	24	0.5416666666666666
南极办	2	南极考察委员会办公室	3	0.6666666666666666
南通社	2392	南斯拉夫通讯社	16	149.5
印控区	35	印度控制区	10	3.5
厂商会	649	香港中华厂商联合会	516	1.2577519379844961
县人大	1696	县人民代表大会	54	31.40740740740741
双晚稻	3	双季晚稻	99	0.030303030303030304
反封建	661	反对封建主义	24	27.541666666666668
反干扰	262	反电子干扰	10	26.2
叙通社	62	叙利亚通讯社	417	0.1486810551558753
古丝路	80	古代丝绸之路	191	0.418848167539267
台工委	19	台湾工作委员会	4	4.75
史语所	93	历史语言研究所	88	1.0568181818181819
合作所	1199	合作制律师事务所	44	27.25
合同工	950	合同制工人	196	4.846938775510204
合委会	4	合作委员会	3391	0.0011795930404010617
告申庭	11	告诉申诉审判庭	9	1.2222222222222223
和委会	3	和平委员会	1099	0.00272975432211101
品资所	5	品种资源研究所	23	0.21739130434782608
哈军工	128	哈尔滨军事工程学院	110	1.1636363636363636
哈医大	430	哈尔滨医科大学	488	0.8811475409836066
哈白猪	8	哈尔滨白猪	1	8.0
哈铁局	18	哈尔滨铁路局	441	0.04081632653061224
商交所	1442	商品交易所	8694	0.16586151368760063
商博会	4	商品博览会	351	0.011396011396011397
商标权	1220	商标专用权	1058	1.1531190926275992
商管委	6	商业管理委员会	2	3.0
商职校	8	商业职业学校	11	0.7272727272727273
商联会	311	全国商业联合会	9	34.55555555555556
四城会	138	第四届城市运动会	68	2.0294117647058822
四机部	16	第四机械工业部	32	0.5
四轧钢	15	第四轧钢厂	3	5.0
团寿险	2	团体人寿保险	1	2.0
园管局	1	园林管理局	74	0.013513513513513514
国图联	8	国际图书联合会	2	4.0
国土局	3637	国家土地管理局	319	11.401253918495298
国大党	2984	印度国民大会党	32	93.25
国安委	40	国家安全委员会	3853	0.010381520892810797
国开行	2406	国家开发银行	5071	0.47446263064484323
国政系	11	国际政治系	127	0.08661417322834646
国新社	21	国际新闻社	68	0.3088235294117647
国标化	1	国际标准化	749	0.0013351134846461949
国科大	3	国防科技大学	1313	0.002284843869002285
国税局	3711	国家税务局	1289	2.878975950349108
国税所	25	国家税务所	1	25.0
国管局	570	国家管理局	5	114.0
国统区	200	国民党统治区	147	1.3605442176870748
国资办	50	国有资产办公室	4	12.5
国际制	1528	国际单位制	25	61.12
国际舞	5342	国际标准舞	163	32.77300613496933
地导弹	303	地对地导弹	478	0.6338912133891214
地心说	34	地球中心说	6	5.666666666666667
地检署	5772	地方法院检察署	55	104.94545454545455
地球所	138	地球物理研究所	455	0.3032967032967033
地矿局	303	地质矿产局	68	4.455882352941177
地科院	22	地质科学研究院	12	1.8333333333333333
地调所	12	地质调查所	851	0.01410105757931845
坡改梯	394	坡地改成梯田	3	131.33333333333334
城工部	35	城市工作部	18	1.9444444444444444
城建办	60	城市建设办公室	1	60.0
城管办	101	城市管理办公室	14	7.214285714285714
城管队	1486	城市管理监察队	1	1486.0
城调队	199	城市调查队	32	6.21875
城近郊	311	城市近郊区	19	16.36842105263158
城雕委	20	城市雕塑委员会	9	2.2222222222222223
基民党	431	基督教民主党	648	0.6651234567901234
基社盟	319	基督教社会联盟	114	2.7982456140350878
墨通社	51	墨西哥通讯社	41	1.2439024390243902
声学所	47	声学研究所	44	1.0681818181818181
夏奥会	122	夏季奥林匹克运动会	133	0.9172932330827067
外军部	15	外国军事研究部	3	5.0
外文局	442	外文出版发行事业局	68	6.5
外汇局	2296	外汇管理局	4443	0.5167679495836147
外经贸	13403	对外经济贸易	3205	4.181903276131045
外联司	29	对外联络司	10	2.9
外联处	25	对外联络处	27	0.9259259259259259
外联部	168	对外联络部	1354	0.1240768094534712
外贸部	1521	对外贸易部	195	7.8
多动症	660	多动综合症	1	660.0
大三生	26	大学三年级学生	83	0.3132530120481928
大中专	4112	大学和中等专业学校	5	822.4
大体协	67	大学生体育协会	280	0.2392857142857143
大篮协	2	大学生篮球协会	42	0.047619047619047616
天影厂	23	天津电影制片厂	77	0.2987012987012987
天民党	228	天主教民主党	39	5.846153846153846
女举赛	13	女子举重锦标赛	360	0.03611111111111111
女工部	31	妇女工作部	5	6.2
女教所	8	女子劳动教养管理所	3	2.6666666666666665
女知联	3	女知识分子联谊会	5	0.6
女网赛	760	女子网球比赛	21	36.19047619047619
妇代会	249	妇女代表大会	138	1.8043478260869565
妇女会	543	妇女协会	262	2.072519083969466
妇委会	132	妇女委员会	207	0.6376811594202898
妇工委	29	妇女工作委员会	41	0.7073170731707317
妇救会	57	妇女救国会	19	3.0
妇教所	3	妇女教养所	8	0.375
妊高症	10	妊娠高血压综合症	11	0.9090909090909091
委主任	6813	居民委员会主任	22	309.6818181818182
委培生	155	委托培养的学生	5	31.0
学代会	20	学生代表大会	40	0.5
学工部	178	学生工作部	112	1.5892857142857142
学平险	168	学生平安保险	46	3.652173913043478
安保员	29	安全保卫人员	139	0.20863309352517986
安保部	908	安全保卫部	163	5.570552147239264
安医大	63	安徽医科大学	255	0.24705882352941178
安委会	1099	安全生产管理委员会	4	274.75
安委办	321	安全生产委员会办公室	271	1.1845018450184501
安居办	13	安居工程办公室	4	3.25
安师大	15	安徽师范大学	169	0.08875739644970414
安技科	1	安全技术科	12	0.08333333333333333
安监室	4	安全监察室	15	0.26666666666666666
安置办	393	退伍军人安置办公室	9	43.666666666666664
安莎社	489	安莎通讯社	145	3.372413793103448
宗教局	821	宗教事务管理局	23	35.69565217391305
定补金	2	定期补助金	4	0.5
定补面	12	定期补助面	1	12.0
实控线	142	实际控制线	914	0.15536105032822758
客货车	646	客货两用汽车	7	92.28571428571429
客货轮	165	客货两用轮	12	13.75
宣教科	38	宣传教育科	2	19.0
宣教站	2	宣传教育站	5	0.4
宣教部	161	宣传教育部	37	4.351351351351352
室乐团	5	室内乐团	234	0.021367521367521368
宪制科	1	宪制事务科	9	0.1111111111111111
家床科	1	家庭病床科	5	0.2
家教会	61	家庭教育研究会	81	0.7530864197530864
家电部	64	家用电器部	2	32.0
家福会	6	香港家庭福利会	31	0.1935483870967742
家计会	86	香港家庭计划指导会	24	3.5833333333333335
寄研所	1	寄生虫病研究所	17	0.058823529411764705
小交会	22	小型交易会	2	11.0
小型机	575	小型计算机	48	11.979166666666666
小水电	1681	小型水电站	99	16.97979797979798
小语会	11	小学语文教学研究会	2	5.5
少体校	320	少年业余体育学校	7	45.714285714285715
少儿社	50	少年儿童出版社	350	0.14285714285714285
少儿馆	44	少年儿童馆	2	22.0
尤杯赛	388	尤伯杯赛	371	1.045822102425876
居委会	9350	居民委员会	1684	5.552256532066508
展交会	129	展览交易会	101	1.2772277227722773
展洽会	213	展览洽谈会	47	4.531914893617022
山工大	6	山东工业大学	73	0.0821917808219178
工业所	268	工业经济研究所	442	0.6063348416289592
工博会	480	工业博览会	542	0.8856088560885609
工委会	329	工作委员会	4988	0.06595829991980753
工展会	342	工业展览会	276	1.2391304347826086
工展馆	5	工业展览馆	57	0.08771929824561403
工研院	262	工业研究院	121	2.165289256198347
工管会	2	工人管理委员会	1	2.0
巴控区	621	巴基斯坦控制区	8	77.625
巴民阵	2	解放巴勒斯坦民主阵线	195	0.010256410256410256
市交委	632	市交通委员会	403	1.5682382133995036
市人大	14033	市人民代表大会	556	25.239208633093526
市人委	13	市人民委员会	221	0.058823529411764705
市商委	561	市商业委员会	63	8.904761904761905
市容办	11	市容管理办公室	1	11.0
市容委	505	市容管理委员会	100	5.05
市政办	27	市政工程办公室	1	27.0
市政委	435	市政工程委员会	1	435.0
市政局	1202	市政工程管理局	72	16.694444444444443
市管会	2	市场管理委员会	72	0.027777777777777776
市管处	8	市政工程管理处	67	0.11940298507462686
市管费	10	市场管理费	307	0.03257328990228013
市运会	104	市运动会	69	1.5072463768115942
干休所	2743	干部休养所	18	152.38888888888889
干修班	1	干部进修班	495	0.00202020202020202
干管处	1	干部管理处	11	0.09090909090909091
干训班	27	干部培训班	847	0.031877213695395513
干训队	2	干部集训队	2	1.0
平直遥	1	平面直角遥控	8	0.125
平转议	3	平价转为议价	3	1.0
年运量	295	年运输量	91	3.241758241758242
广电厅	46	广播电影电视厅	8	5.75
广电报	6	广播电视报	119	0.05042016806722689
广电界	2	广播电影电视界	1	2.0
广电部	837	广播电影电视部	801	1.0449438202247192
广管局	212	香港广播事务管理局	24	8.833333333333334
广西厂	10	广西电影制片厂	60	0.16666666666666666
库管员	46	仓库保管员	123	0.37398373983739835
应化所	84	应用化学研究所	90	0.9333333333333333
廉租屋	114	廉租公屋	7	16.285714285714285
建机厂	12	建筑机械厂	62	0.1935483870967742
建研院	14	建筑设计研究院	514	0.027237354085603113
建科院	18	建筑科学研究院	182	0.0989010989010989
开发署	1082	联合国开发计划署	3776	0.2865466101694915
彩色管	3	彩色显像管	383	0.007832898172323759
影视所	8	电影电视研究所	2	4.0
征稽所	28	征收稽查所	1	28.0
征管科	13	征收管理科	2	6.5
律管处	9	律师管理处	10	0.9
德新社	1690	德意志新闻社	12	140.83333333333334
德通社	68	德意志通讯社	1	68.0
心内科	485	心血管内科	216	2.2453703703703702
心外科	328	心血管外科	181	1.8121546961325967
总动委	1	总动员委员会	2	0.5
总工会	6106	中华全国总工会	3480	1.7545977011494254
戏文系	24	戏剧文学系	13	1.8461538461538463
戏曲所	2	戏曲研究所	47	0.0425531914893617
成科大	2	成都科技大学	58	0.034482758620689655
成铁局	58	成都铁路局	882	0.06575963718820861
战委会	3	战地动员委员会	5	0.6
房务部	3	客房服务部	1	3.0
手外科	104	手术外科	6	17.333333333333332
扶助会	4	扶助协会	5	0.8
承委会	1	承办委员会	4	0.25
承贷方	1	承担贷款方	1	1.0
技交会	16	技术交易会	175	0.09142857142857143
技交所	4	技术交易所	169	0.023668639053254437
技改费	10	技术改造费	10	1.0
技物所	29	技术物理研究所	97	0.29896907216494845
技经贸	12	技术经济贸易	1	12.0
投审会	369	台湾投资审议委员会	1	369.0
投标书	131	投标标书	3	43.666666666666664
投洽会	2675	投资洽谈会	614	4.356677524429967
抗救会	1	抗日救国会	39	0.02564102564102564
抗联会	3	抗日联合会	6	0.5
拨改贷	140	拨款改为贷款	11	12.727272727272727
指委会	8	指导委员会	2557	0.003128666405944466
控购办	5	控制社会集团购买力办公室	2	2.5
摄美部	5	摄影美术部	5	1.0
摩阻力	2	摩擦阻力	47	0.0425531914893617
收审所	5	收容审查所	1	5.0
政教处	224	政治教育处	1	224.0
政研室	309	政策研究室	2437	0.12679524004924086
教培部	4	教育培训部	73	0.0547945205479452
教改会	3	教育改革委员会	8	0.375
教科所	236	教育科学研究所	374	0.6310160427807486
教科院	300	教育科学研究院	192	1.5625
教管会	5	教育管理委员会	9	0.5555555555555556
教统会	18	香港教育统筹委员会	17	1.0588235294117647
教联会	110	香港教育工作者联会	208	0.5288461538461539
数图网	3	数字图书网	2	1.5
数学所	141	数学研究所	290	0.4862068965517241
数理化	529	数学物理化学	5	105.8
文专协	1	香港文职及专业人员协会	1	1.0
文代会	283	文学艺术工作者代表大会	12	23.583333333333332
文体卫	12	文化体育卫生	6	2.0
文化局	4950	文化事业管理局	5	990.0
文卫体	209	文化卫生体育	25	8.36
文委会	2	文艺委员会	5	0.4
文宣部	444	文化宣传部	25	17.76
文宣队	3	文艺宣传队	200	0.015
文工会	19	文化工作委员会	37	0.5135135135135135
文工团	2389	文艺工作团	11	217.1818181818182
文明委	796	精神文明建设活动委员会	10	79.6
文物局	12140	文物事业管理局	17	714.1176470588235
文研所	31	文学研究所	503	0.061630218687872766
文管办	56	文化市场管理办公室	37	1.5135135135135136
文管局	4	文化管理局	9	0.4444444444444444
文管所	532	文化管理所	5	106.4
文艺界	2494	文学艺术界	630	3.958730158730159
文讲所	6	文学讲习所	17	0.35294117647058826
新华社	682316	新华通讯社	1081	631.1896392229418
新民党	49	新民主联合党	9	5.444444444444445
新研所	1	新闻研究所	117	0.008547008547008548
旅游局	26929	旅游事业管理局	34	792.0294117647059
无人机	4331	无人驾驶飞机	1127	3.842945874001775
无核国	780	无核武器国家	430	1.813953488372093
日用品	4344	日常生活用品	562	7.729537366548043
日经联	14	日本经营者团体联盟	13	1.0769230769230769
日陶厂	5	日用陶瓷厂	1	5.0
旱改水	60	旱地改为水田	5	12.0
时事社	638	时事通讯社	151	4.225165562913907
昆虫所	24	昆虫研究所	47	0.5106382978723404
普惠制	563	普遍优惠制度	1	563.0
普高线	1	普通高中录取分数线	2	0.5
景观图	67	景观地图	3	22.333333333333332
智能所	26	智能研究所	16	1.625
曲作家	74	词曲作家	227	0.32599118942731276
有机所	32	有机化学研究所	127	0.25196850393700787
朝中社	2420	朝鲜中央通讯社	3101	0.7803934214769429
朝医学	4	朝鲜族医学	1	4.0
期交所	321	期货交易所	4495	0.071412680756396
未保委	18	未成年人保护委员会	84	0.21428571428571427
机械委	22	机械工业委员会	18	1.2222222222222223
机电署	114	机电工程署	225	0.5066666666666667
机电部	614	机械电子工业部	93	6.602150537634409
权保会	30	权益保障会	1	30.0
村代会	33	村民代表大会	342	0.09649122807017543
林学会	134	林业学会	4	33.5
林机厂	18	林业机械厂	42	0.42857142857142855
林研所	13	林业研究所	50	0.26
林科所	102	林业科学研究所	33	3.090909090909091
林科院	199	林业科学院	140	1.4214285714285715
林管局	273	林业管理局	102	2.676470588235294
林管站	24	林业管理站	4	6.0
果研所	2	水果研究所	2	1.0
果科所	4	果树科学研究所	5	0.8
标准局	387	标准计量管理局	2	193.5
校委会	58	校务委员会	180	0.32222222222222224
校董会	360	学校董事会	72	5.0
校运会	68	学校运动会	72	0.9444444444444444
核物理	764	原子核物理学	16	47.75
核研所	11	核能研究所	49	0.22448979591836735
梅剧团	23	梅兰芳剧团	16	1.4375
森防站	17	森林防护站	1	17.0
植物所	238	植物研究所	558	0.4265232974910394
欧乒赛	3	欧洲乒乓球锦标赛	90	0.03333333333333333
欧安会	1354	欧洲安全与合作会议	88	15.386363636363637
欧工联	1	欧洲工会联合会	43	0.023255813953488372
欧空局	205	欧洲空间局	191	1.0732984293193717
欧航局	1227	欧洲航天局	2485	0.4937625754527163
欧足联	3052	欧洲足球联合会	72	42.388888888888886
欧足赛	5	欧洲足球锦标赛	2439	0.002050020500205002
残困户	8	残疾人困难户	7	1.1428571428571428
残奥会	39165	残疾人奥林匹克运动会	83	471.86746987951807
残奥委	1940	残疾人奥林匹克运动委员会	11	176.36363636363637
残奥运	513	残疾人奥林匹克运动	154	3.331168831168831
残工委	67	残疾人工作委员会	107	0.6261682242990654
毕分办	5	毕业分配办公室	2	2.5
民乐团	436	民族音乐团	2	218.0
民安队	120	香港民众安全服务队	7	17.142857142857142
民宗委	172	民族宗教委员会	72	2.388888888888889
民族宫	150	北京民族文化宫	499	0.30060120240480964
民研所	7	民族研究所	243	0.02880658436213992
民管会	200	民主管理委员会	121	1.6528925619834711
民自党	283	民主自由党	252	1.123015873015873
民调会	30	民事调解委员会	1	30.0
民运会	731	少数民族运动会	545	1.3412844036697247
水工系	7	水利工程系	81	0.08641975308641975
水改旱	50	水田改为旱地	2	25.0
水电大	111	水利电力大学	64	1.734375
水科院	82	水利水电科学研究院	114	0.7192982456140351
水管会	8	水利管理委员会	5	1.6
水管费	3	水利管理费	1	3.0
水规院	6	水利规划设计院	7	0.8571428571428571
污控司	20	污染控制司	58	0.3448275862068966
污水厂	212	污水处理厂	5432	0.0390279823269514
汤杯赛	188	汤姆斯杯赛	274	0.6861313868613139
汽修厂	316	汽车修理厂	319	0.9905956112852664
油雕院	8	油画雕塑院	24	0.3333333333333333
法学所	375	法学研究所	432	0.8680555555555556
法工委	1269	法制工作委员会	1364	0.9303519061583577
法捕房	2	法租界巡捕房	5	0.4
法援署	18	香港法律援助署	3	6.0
法改会	40	香港法律改革委员会	25	1.6
波通社	1285	波兰通讯社	35	36.714285714285715
泰旅局	3	泰国旅游局	259	0.011583011583011582
流水线	1917	流水生产线	56	34.232142857142854
海协会	8408	大陆海峡两岸关系协会	154	54.5974025974026
海委会	33	政府间海洋学委员会	89	0.3707865168539326
海洋所	91	海洋研究所	701	0.12981455064194009
海燕厂	3	海燕电影制片厂	1	3.0
海监局	28	海上安全监督局	23	1.2173913043478262
海缉处	3	海上缉查处	1	3.0
海装部	1	海军装备技术部	5	0.2
消保会	58	消费者保护协会	41	1.4146341463414633
消保法	29	消费者保护法	90	0.32222222222222224
深交所	5044	深圳证券交易所	2655	1.8998116760828625
深证所	14	深圳证券所	2	7.0
港务局	2097	港务管理局	162	12.944444444444445
港口费	34	港口使用费	9	3.7777777777777777
港武联	4	香港武术联合会	11	0.36363636363636365
港澳办	2309	港澳事务办公室	985	2.344162436548223
港闻版	1	香港新闻版	1	1.0
演艺界	1875	表演艺术界	10	187.5
澳督府	47	澳门总督府	12	3.9166666666666665
激光所	12	激光技术研究所	13	0.9230769230769231
火电站	232	火力发电站	176	1.3181818181818181
热工学	7	热能工程学	3	2.3333333333333335
煤化工	2275	煤炭化工	20	113.75
煤化所	23	煤炭化学研究所	28	0.8214285714285714
煤机厂	21	煤矿机械厂	39	0.5384615384615384
煤炭部	566	煤炭工业部	201	2.81592039800995
煤管局	130	煤炭管理局	104	1.25
牡丹卡	292	牡丹信用卡	132	2.212121212121212
物交会	69	物资交易会	50	1.38
物价局	7247	物价管理局	6	1207.8333333333333
物构所	10	物质结构研究所	35	0.2857142857142857
物理所	640	物理研究所	1027	0.6231742940603701
特刑庭	1	特种刑事法庭	1	1.0
特奥会	5894	特殊奥林匹克运动会	412	14.305825242718447
特救队	1	特种救援队	3	0.3333333333333333
特教班	132	特殊教育班	52	2.5384615384615383
特检室	1	特别检查室	1	1.0
特警队	1576	特种警察部队	124	12.709677419354838
牺盟会	90	山西省牺牲救国同盟会	2	45.0
独联体	17786	独立国家联合体	529	33.62192816635161
环保部	10531	环境保护部	4434	2.3750563824988724
环委会	215	环境保护委员会	253	0.849802371541502
环科所	35	环境科学研究所	114	0.30701754385964913
环艺系	1	环境艺术系	7	0.14285714285714285
现代舞	1902	现代派舞蹈	2	951.0
理事会	45577	理事委员会	2	22788.5
瓦检员	63	瓦斯检测员	14	4.5
生救办	2	生产救灾办公室	54	0.037037037037037035
生物所	194	生物研究所	823	0.23572296476306198
生管委	1	生活管理委员会	10	0.1
电传机	18	电传打字机	6	3.0
电子办	63	电子工业办公室	2	31.5
电子局	39	电子工业局	47	0.8297872340425532
电视机	15161	电视接收机	100	151.61
电解液	150	电解质溶液	9	16.666666666666668
畜科所	14	畜牧科学研究所	1	14.0
病患者	16508	病人患者	4	4127.0
白兰花	45	白玉兰花	42	1.0714285714285714
皮博会	3	皮革博览会	19	0.15789473684210525
直机关	1656	直属机关	994	1.6659959758551308
省人大	13206	省人民代表大会	491	26.89613034623218
省防指	959	省防汛指挥部	389	2.4652956298200515
省高法	53	省高级人民法院	4645	0.011410118406889129
眼防所	2	眼病防治所	2	1.0
督查办	47	监督检查办公室	8	5.875
短训班	169	短期培训班	167	1.0119760479041917
石化厅	43	石油化学工业厅	13	3.3076923076923075
石油部	3649	石油工业部	116	31.45689655172414
矿机厂	17	矿山机器厂	70	0.24285714285714285
矿管办	29	矿产资源管理办公室	6	4.833333333333333
矿管局	99	矿产资源管理局	66	1.5
研讨会	64935	研究讨论会	17	3819.705882352941
社保局	1412	社会养老保险事业管理局	1	1412.0
社保费	561	社会保险费	2338	0.2399486740804106
社劳党	5	社会主义劳动党	55	0.09090909090909091
社劳青	17	社会主义劳动青年同盟	13	1.3076923076923077
社文处	25	社会文化管理处	10	2.5
社文委	11	社会文化委员会	1	11.0
社科司	48	社会科学司	34	1.411764705882353
社科所	4	社会科学研究所	50	0.08
社科系	54	社会科学系	132	0.4090909090909091
私企协	7	私营企业协会	159	0.0440251572327044
秋交会	789	秋季商品交易会	7	112.71428571428571
科委会	21	科学研究委员会	92	0.22826086956521738
科技社	126	科学技术出版社	155	0.8129032258064516
科考队	3516	科学考察队	881	3.9909194097616343
税警局	7	税务警察局	36	0.19444444444444445
空冷器	16	空气冷却器	3	5.333333333333333
空压机	166	空气压缩机	121	1.371900826446281
空导弹	4574	空对空导弹	416	10.995192307692308
立法会	20400	立法委员会	1757	11.610700056915196
粮交会	15	粮食交易会	7	2.142857142857143
粮机厂	9	粮食机械厂	12	0.75
粮科所	2	粮食科学研究所	4	0.5
红中社	28	红色中华通讯社	28	1.0
纤支镜	10	纤维支气管镜	21	0.47619047619047616
约通社	19	约旦通讯社	108	0.17592592592592593
纪委会	304	纪律委员会	1868	0.16274089935760172
纪检委	1027	纪律检查委员会	2297	0.44710491946016545
纪检组	1946	纪律检查组	17	114.47058823529412
纳税人	17816	纳税义务人	444	40.126126126126124
纺织部	319	纺织工业部	215	1.4837209302325582
组宣部	17	组织宣传部	22	0.7727272727272727
组工会	36	组织工作会	231	0.15584415584415584
组干科	4	组织干部科	2	2.0
经一庭	4	经济审判第一庭	7	0.5714285714285714
经二庭	10	经济审判第二庭	4	2.5
经互会	195	经济互助委员会	11	17.727272727272727
经作所	3	经济作物研究所	19	0.15789473684210525
经侦处	120	经济侦察处	1	120.0
经侦科	6	经济侦察科	1	6.0
经保处	18	经济保卫处	3	6.0
经协办	41	经济协作办公室	29	1.4137931034482758
经参处	22	经济参赞处	1	22.0
经团联	329	日本经济团体联合会	337	0.9762611275964391
经委办	1	经济委员会办公室	10	0.1
经审委	16	经济审查委员会	1	16.0
经济庭	91	经济审判庭	179	0.5083798882681564
经纪会	36	香港证券经纪业协会	8	4.5
经联会	24	经济联合会	192	0.125
经联社	59	经济联合社	61	0.9672131147540983
经计委	5	经济计划委员会	10	0.5
经适房	8114	经济适用房	13236	0.6130250831066788
综采队	111	综合机械化采煤队	4	27.75
编导演	59	编剧导演演员	2	29.5
罗通社	106	罗马尼亚通讯社	8	13.25
美编室	1	美术编辑室	1	1.0
群文司	14	群众文化司	9	1.5555555555555556
群艺馆	253	群众艺术馆	356	0.7106741573033708
羽锦赛	2	羽毛球锦标赛	623	0.0032102728731942215
老体协	12	老年人体育协会	84	0.14285714285714285
老年委	2	老年人委员会	7	0.2857142857142857
老慢支	32	老年慢性支气管炎	11	2.909090909090909
老龄委	617	老龄工作委员会	412	1.4975728155339805
考委会	7	考试委员会	311	0.022508038585209004
职工盟	62	香港职工会联盟	1	62.0
职改办	10	职称改革办公室	4	2.5
职教办	10	职业教育办公室	2	5.0
职教组	1	职业教育组	2	0.5
职运会	3	职工运动会	135	0.022222222222222223
职高生	57	职业高中学生	32	1.78125
联交所	1845	香港联合交易所	564	3.271276595744681
联储会	43	联邦储备委员会	6968	0.006171067738231917
联储局	1113	联邦储备局	584	1.9058219178082192
联委会	2455	联合委员会	1703	1.4415736934820904
联汇制	98	联系汇率制度	433	0.22632794457274827
肉联厂	696	肉类联合加工厂	39	17.846153846153847
股交所	14	股票交易所	2579	0.005428460643660334
肺心病	168	肺原性心脏病	4	42.0
自动线	42	自动生产线	85	0.49411764705882355
自控力	141	自我控制力	27	5.222222222222222
自控所	2	自动控制研究所	14	0.14285714285714285
自控联	1	自动控制联合会	27	0.037037037037037035
自由身	403	自由职业身份	1	403.0
自贸区	8640	自由贸易区	13879	0.6225232365444197
舞训班	2	舞蹈训练班	4	0.5
航委会	8	航空委员会	150	0.05333333333333334
航材所	1	航空材料研究所	2	0.5
航警局	106	台湾航空警察局	4	26.5
艺教委	2	艺术教育委员会	45	0.044444444444444446
艺研所	1	艺术研究所	444	0.0022522522522522522
艺研院	4	艺术研究院	1649	0.002425712553062462
花博会	1370	花卉博览会	737	1.858887381275441
英足总	1389	英国足球总	41	33.8780487804878
茶科所	22	茶叶科学研究所	8	2.75
药植所	11	药用植物资源开发研究所	8	1.375
药物所	127	药物研究所	333	0.3813813813813814
菲央行	122	菲律宾中央银行	232	0.5258620689655172
营业税	9017	营业所得税	28	322.0357142857143
葡共体	103	葡语国家共同体	221	0.4660633484162896
蒙通社	151	蒙古通讯社	28	5.392857142857143
蔬菜所	58	蔬菜种植研究所	2	29.0
蛋白酶	617	蛋白水解酶	14	44.07142857142857
行政庭	304	行政审判庭	154	1.974025974025974
行管局	4	行政管理局	598	0.006688963210702341
行管部	2	行政管理部	2723	0.0007344840249724568
街委会	4	街道居民委员会	10	0.4
裁委会	135	裁判委员会	651	0.2073732718894009
西农大	93	西北农业大学	144	0.6458333333333334
西工大	103	西北工业大学	613	0.16802610114192496
西战团	4	西北战地服务团	13	0.3076923076923077
观通站	180	观察通讯站	1	180.0
规土局	104	规划土地局	37	2.810810810810811
解阵党	129	解放阵线党	218	0.591743119266055
计征科	3	计划征收科	13	0.23076923076923078
计生员	14	计划生育技术员	1	14.0
计生户	106	计划生育户	103	1.029126213592233
计算所	557	计算机技术研究所	32	17.40625
计经委	269	计划经济委员会	45	5.977777777777778
计财司	21	计划财务司	20	1.05
计财处	86	计划财务处	33	2.606060606060606
计财部	24	计划财务部	29	0.8275862068965517
计量局	65	标准计量局	45	1.4444444444444444
训委会	11	训育委员会	3	3.6666666666666665
训竞处	4	训练竞赛处	12	0.3333333333333333
证交所	4826	证券交易所	10985	0.4393263541192535
证交税	59	证券交易税	64	0.921875
证管办	41	证券管理办公室	25	1.64
话剧所	13	话剧研究所	10	1.3
语用所	2	语言文字应用研究所	46	0.043478260869565216
语言所	123	语言研究所	126	0.9761904761904762
调节会	8	调节委员会	15	0.5333333333333333
调解会	127	人民调解委员会	530	0.23962264150943396
财委会	413	财政委员会	768	0.5377604166666666
财税局	66	财政税务局	8	8.25
财经委	2605	财政经济委员会	1264	2.0609177215189876
财贸办	112	财政贸易办公室	1	112.0
质检所	75	质量检测所	3	25.0
质管员	2	质量管理员	20	0.1
质管部	16	质量管理部	73	0.2191780821917808
