short_form,short_count,long_form,long_count,short_long_ratio
花博会,1370,花卉博览会,737,1.858887381275441
药物所,127,药物研究所,333,0.3813813813813814
菲央行,122,菲律宾中央银行,232,0.5258620689655172
葡共体,103,葡语国家共同体,221,0.4660633484162896
蒙通社,151,蒙古通讯社,28,5.392857142857143
行政庭,304,行政审判庭,154,1.974025974025974
裁委会,135,裁判委员会,651,0.2073732718894009
西农大,93,西北农业大学,144,0.6458333333333334
西工大,103,西北工业大学,613,0.16802610114192496
规土局,104,规划土地局,37,2.810810810810811
解阵党,129,解放阵线党,218,0.591743119266055
计生户,106,计划生育户,103,1.029126213592233
计经委,269,计划经济委员会,45,5.977777777777778
计财司,21,计划财务司,20,1.05
计财处,86,计划财务处,33,2.606060606060606
计财部,24,计划财务部,29,0.8275862068965517
计量局,65,标准计量局,45,1.4444444444444444
证交所,4826,证券交易所,10985,0.4393263541192535
证交税,59,证券交易税,64,0.921875
证管办,41,证券管理办公室,25,1.64
语言所,123,语言研究所,126,0.9761904761904762
调解会,127,人民调解委员会,530,0.23962264150943396
财委会,413,财政委员会,768,0.5377604166666666
财经委,2605,财政经济委员会,1264,2.0609177215189876
质管部,16,质量管理部,73,0.2191780821917808
软交会,63,软件交易会,20,3.15
软件所,120,软件研究所,65,1.8461538461538465
边检站,3939,边防检查站,1791,2.1993299832495814
过境税,44,过境关税,19,2.3157894736842106
运管费,24,运输管理费,157,0.15286624203821655
近物所,33,近代物理研究所,155,0.2129032258064516
退管会,18,退休职工管理委员会,24,0.75
遗传所,111,遗传研究所,173,0.6416184971098265
金交所,542,金融交易所,135,4.014814814814815
金属所,59,金属研究所,101,0.5841584158415841
金管局,4427,香港金融管理局,2015,2.1970223325062035
铁一局,309,铁道部第一工程局,74,4.175675675675675
铁一院,74,铁道部第一勘测设计院,75,0.9866666666666668
铁三局,135,铁道部第三工程局,84,1.6071428571428572
铁三院,99,铁道部第三勘测设计院,52,1.9038461538461535
铁二院,57,铁道部第二勘测设计院,31,1.8387096774193548
铁五局,159,铁道部第五工程局,40,3.975
铁四局,349,铁道部第四工程局,68,5.132352941176471
铁四院,85,铁道部第四勘测设计院,37,2.297297297297298
长二丙,19,长征二号丙,162,0.11728395061728394
长城卡,167,长城信用卡,40,4.175
长话线,13,长途电话线,38,0.34210526315789475
长防林,257,长江防护林,166,1.5481927710843373
防总办,135,防汛总指挥部办公室,50,2.7
院党办,25,院党委办公室,15,1.6666666666666667
集游法,74,集会游行法,144,0.5138888888888888
青企协,34,青年企业家协会,221,0.15384615384615383
青少部,161,青少年部,108,1.4907407407407407
青工部,53,青年工作部,54,0.9814814814814816
青干班,37,青年干部培训班,33,1.121212121212121
青运史,18,青年运动史,19,0.9473684210526316
非工统,29,非洲工会统一组织,55,0.5272727272727272
领海权,30,领海主权,157,0.1910828025477707
飞行队,1437,飞行服务队,959,1.4984358706986445
首师大,248,首都师范大学,911,0.2722283205268935
高公局,70,高速公路管理局,270,0.25925925925925924
高教委,29,高等教育委员会,82,0.35365853658536583
高研班,50,高级研讨班,98,0.5102040816326531
高能所,114,高能物理研究所,206,0.5533980582524272
黄委会,245,黄河水利委员会,1068,0.2294007490636704
万国邮联,492,万国邮政联盟,375,1.312
上海交大,2043,上海交通大学,3635,0.5620357634112793
上远公司,21,上海远洋运输公司,52,0.40384615384615385
世卫组织,8677,世界卫生组织,21395,0.40556204720729144
世界工联,43,世界工会联合会,52,0.8269230769230769
中东和谈,2131,中东和平谈判,296,7.199324324324325
中央美院,545,中央美术学院,1256,0.4339171974522293
二十三中,22,第二十三中学,12,1.8333333333333333
二十二中,36,第二十二中学,17,2.1176470588235294
二次大战,1884,第二次世界大战,5682,0.33157338965153116
亚洲手联,37,亚洲手球联合会,20,1.85
交管部门,4636,交通管理部门,2440,1.9
人口老化,736,人口老龄化,3700,0.1989189189189189
人道立场,99,人道主义立场,55,1.8
住房改革,590,住房制度改革,2176,0.2711397058823529
保定军校,105,保定军官学校,11,9.545454545454543
全国青联,2241,中华全国青年联合会,711,3.151898734177215
公汽公司,31,公共汽车公司,199,0.15577889447236182
军转工作,149,军队转业干部安置工作,276,0.5398550724637681
农信联社,48,农村信用联社,206,0.23300970873786409
农发基金,271,农村发展基金,52,5.211538461538462
刑事技术,227,刑事科学技术,185,1.227027027027027
刑释人员,103,刑满释放人员,452,0.22787610619469023
劳动人口,1488,劳动年龄人口,503,2.9582504970178927
劳动市场,1280,劳动力市场,6832,0.1873536299765808
北京人艺,1168,北京人民艺术剧院,389,3.0025706940874035
北京体院,151,北京体育学院,117,1.290598290598291
北平艺专,53,北平艺术专科学校,15,3.533333333333333
北方交大,69,北方交通大学,192,0.359375
华东师大,644,上海华东师范大学,83,7.759036144578313
南太地区,240,南太平洋地区,684,0.3508771929824561
原子能所,22,原子能研究所,174,0.1264367816091954
台湾两岸,402,台湾海峡两岸,1480,0.2716216216216216
合作企业,1759,中外合作经营企业,294,5.982993197278912
国家民委,3421,国家民族事务委员会,499,6.855711422845691
国家经委,176,国家经济委员会,491,0.35845213849287166
国家语委,678,国家语言文字工作委员会,281,2.412811387900356
国家防总,5118,国家防汛抗旱总指挥部,2142,2.3893557422969187
国际世协,25,国际世界语协会,42,0.5952380952380952
国际举联,853,国际举重联合会,303,2.815181518151815
国际体联,823,国际体操联合会,522,1.5766283524904214
国际共运,76,国际共产主义运动,191,0.3979057591623037
国际冰联,201,国际冰球联合会,147,1.3673469387755102
国际垒联,187,国际垒球联合会,49,3.816326530612245
国际手联,103,国际手球联合会,83,1.2409638554216869
国际拳联,501,国际业余拳击联合会,107,4.682242990654205
国际柔联,63,国际柔道联合会,92,0.6847826086956522
国际棋联,1220,国际象棋联合会,214,5.700934579439252
国际箭联,61,国际射箭联合会,53,1.150943396226415
国际网联,758,国际网球联合会,306,2.477124183006536
国际羽联,2148,国际羽毛球联合会,290,7.406896551724138
国际航联,95,国际航空运动联合会,11,8.636363636363637
国际赛联,72,国际赛艇联合会,202,0.3564356435643564
国际铁联,57,国际铁人三项联合会,56,1.0178571428571428
国际马联,304,国际马术联合会,280,1.0857142857142856
地空导弹,1280,地对空导弹,1135,1.1277533039647578
大众传媒,980,大众传播媒介,196,5
工业废物,135,工业固体废物,383,0.3524804177545692
工发组织,373,联合国工业发展组织,687,0.5429403202328966
巴解组织,5339,巴勒斯坦解放组织,2599,2.0542516352443245
巴黎公约,55,保护工业产权巴黎公约,78,0.7051282051282052
延安鲁艺,54,延安鲁迅艺术学院,37,1.4594594594594594
建安公司,75,建筑安装公司,44,1.7045454545454546
开发协会,437,国际开发协会,309,1.4142394822006472
微生物所,72,微生物研究所,169,0.4260355029585799
投信公司,12,投资信托公司,74,0.16216216216216217
机器人所,38,机器人研究所,85,0.4470588235294118
杭州艺专,51,杭州艺术专科学校,15,3.4
欧华联会,258,欧洲华侨华人社团联合会,123,2.097560975609756
民爆器材,166,民用爆破器材,55,3.018181818181818
汽运公司,64,汽车运输公司,238,0.2689075630252101
环发大会,485,联合国环境与发展大会,530,0.9150943396226416
电子科大,224,电子科技大学,834,0.2685851318944844
祖国战线,190,祖国统一民主主义战线,99,1.9191919191919191
空地导弹,133,空对地导弹,266,0.5
经货联盟,622,欧洲经济货币联盟,66,9.424242424242424
联柬机构,673,联合国驻柬埔寨临时权力机构,235,2.8638297872340424
船舶证书,54,船舶检验证书,33,1.6363636363636365
行人专区,27,行人专用区,101,0.26732673267326734
西北师大,83,西北师范大学,268,0.30970149253731344
西南交大,353,西南交通大学,454,0.7775330396475771
西安体院,103,西安体育学院,83,1.2409638554216869
车险公司,95,汽车保险公司,76,1.25
金杯公司,68,金杯通用汽车有限公司,14,4.857142857142857
铁十一局,96,铁道部第十一工程局,11,8.727272727272727
铁十五局,77,铁道部第十五工程局,13,5.923076923076923
铁十六局,113,铁道部第十六工程局,24,4.708333333333333
长发公司,12,长江经济联合发展股份有限公司,13,0.9230769230769232
非公经济,1465,非公有经济,198,7.398989898989899
香港工联,360,香港工会联合会,358,1.005586592178771
香港教联,35,香港教育工作者联合会,12,2.9166666666666665
马列主义,2518,马克思列宁主义,2876,0.8755215577190543
人口普查办,215,人口普查领导小组办公室,101,2.128712871287129
农发基金会,57,国际农业发展基金会,144,0.3958333333333333
国家体改委,1411,国家经济体制改革委员会,196,7.198979591836735
国家商检局,249,国家进出口商品检验局,26,9.576923076923077
国家工商局,1096,国家工商行政管理局,1034,1.059961315280464
国家计生委,707,国家计划生育委员会,325,2.1753846153846155
国际计生联,29,国际计划生育联合会,62,0.46774193548387094
少儿基金会,14,少年儿童基金会,47,0.2978723404255319
拉美经委会,250,拉丁美洲和加勒比经济委员会,185,1.351351351351351
教科文卫委,733,教育科学文化卫生委员会,277,2.6462093862815883
文体广电局,23,文化体育广播电视局,12,1.9166666666666667
环保科研所,13,环境保护科学研究所,15,0.8666666666666667
中央工艺美院,82,中央工艺美术学院,217,0.3778801843317972
国际民航组织,889,国际民用航空组织,165,5.387878787878788
海湾合作委员会,2343,海湾阿拉伯国家合作委员会,266,8.808270676691729
