short_form,short_count,long_form,long_count,short_long_ratio
人防委,8,人民防空委员会,4,2
人音社,9,人民音乐出版社,74,0.12162162162162164
仲裁办,87,劳动争议仲裁委员会办公室,3,29
企划部,364,企业规划部,1,364
企管站,2,企业管理站,5,0.4
优特钢,9,优质特种钢,1,9
体博会,356,体育博览会,35,10.17142857142857
体卫司,21,体育卫生司,4,5.25
体卫处,22,体育卫生处,3,7.333333333333333
作训处,97,作战训练处,1,97
侨代会,18,全国归国华侨代表大会,1,18
俄文系,9,俄罗斯语言文学系,5,1.8
俄通社,3820,俄罗斯通讯社,87,43.9080459770115
保育会,11,战时儿童保育会,9,1.2222222222222223
保通社,925,保加利亚通讯社,49,18.877551020408163
信博会,25,信息技术创新国际论坛暨博览会,3,8.333333333333334
信用社,7446,信用合作社,509,14.6286836935167
党中央,75439,党的中央委员会,72,1047.763888888889
党工委,1261,党的工作委员会,13,97
党总支,2654,党的总支部委员会,9,294.8888888888889
党训班,3,党员培训班,28,0.10714285714285714
全委会,2516,全体委员会议,236,10.66101694915254
全息术,2,全息照相术,2,1
全日空,854,全日本航空公司,55,15.527272727272727
全质办,9,全面质量管理办公室,5,1.8
全锦赛,98,全国锦标赛,2567,0.03817686014803272
公用股,264,公用事业股,26,10.153846153846152
公职会,1,澳门公职人员协会,16,0.0625
公跨铁,2,公路跨铁路,4,0.5
公退金,4,公务员退休金,107,0.03738317757009345
兰洽会,93,兰州洽谈会,3,31
共同社,12257,共同通讯社,77,159.1818181818182
共运史,2,共产主义运动史,2,1
兵工部,5,兵器工业部,33,0.15151515151515152
内人党,9,内蒙古人民革命党,1,9
军工局,16,军事工业局,3,5.333333333333333
军科院,69,军事科学院,3113,0.02216511403790555
军转办,167,军队转业干部安置办公室,5,33.4
农代会,2,农民代表大会,11,0.18181818181818185
农发所,8,农村发展研究所,397,0.02015113350125944
农建委,15,农业建设委员会,3,5
农建队,2,农民建筑队,18,0.1111111111111111
农机局,605,农业机械局,3,201.66666666666663
农林牧,1846,农业林业牧业,1,1846
农水处,17,农田水利处,6,2.8333333333333335
农灌水,10,农业灌溉用水,190,0.05263157894736842
农电网,21,农村电网,1263,0.0166270783847981
农科站,103,农业科技站,3,34.333333333333336
农管局,18,农业管理局,3,6
农经办,11,农业经济办公室,1,11
农职中,8,农村职业中学,14,0.5714285714285714
农职高,3,农业职业高中,1,3
冠心病,2686,冠状动脉粥样硬化性心脏病,14,191.8571428571429
冬亚会,45,冬季亚洲运动会,9,5
刑二庭,92,刑事二庭,1,92
创委会,2,创作委员会,35,0.05714285714285714
创建办,107,创建文明城市办公室,1,107
初级社,36,初级农业生产合作社,5,7.2
动检科,11,动物检疫科,3,3.6666666666666665
助检员,3,助理检察员,84,0.03571428571428571
劳卫所,21,劳动卫生研究所,3,7
劳审处,17,香港劳资审裁处,4,4.25
劳科所,1,劳动科学研究所,118,0.00847457627118644
募委办,5,募捐委员会办公室,6,0.8333333333333334
匈民联,36,匈牙利民主联盟,8,4.5
匈通社,404,匈牙利通讯社,37,10.91891891891892
化危品,14,化学危险品,191,0.07329842931937172
化工所,19,化学工业研究所,5,3.8
北爱党,2,北爱统一党,66,0.0303030303030303
北美馆,30,台北市美术馆,3,10
北青报,51,北京青年报,1674,0.03046594982078853
区教办,7,区教育办公室,7,1
医办室,5,医生办公室,81,0.06172839506172839
医工院,7,医药工业研究院,35,0.2
医改办,181,医疗改革办公室,8,22.625
医药局,192,医药管理局,2317,0.08286577470867501
医训班,2,医疗培训班,7,0.2857142857142857
十五小,281,第十五小学,1,281
华促会,9,华夏文化促进会,36,0.25
华杯赛,47,全国华罗庚金杯少年数学邀请赛,1,47
南极办,2,南极考察委员会办公室,3,0.6666666666666666
南通社,2392,南斯拉夫通讯社,16,149.5
印控区,35,印度控制区,10,3.5
县人大,1696,县人民代表大会,54,31.40740740740741
双晚稻,3,双季晚稻,99,0.0303030303030303
反封建,661,反对封建主义,24,27.541666666666668
反干扰,262,反电子干扰,10,26.2
台工委,19,台湾工作委员会,4,4.75
合作所,1199,合作制律师事务所,44,27.25
合委会,4,合作委员会,3391,0.00117959304040106
告申庭,11,告诉申诉审判庭,9,1.2222222222222223
和委会,3,和平委员会,1099,0.00272975432211101
品资所,5,品种资源研究所,23,0.21739130434782608
哈白猪,8,哈尔滨白猪,1,8
哈铁局,18,哈尔滨铁路局,441,0.04081632653061224
商博会,4,商品博览会,351,0.01139601139601139
商管委,6,商业管理委员会,2,3
商职校,8,商业职业学校,11,0.7272727272727273
商联会,311,全国商业联合会,9,34.55555555555556
四轧钢,15,第四轧钢厂,3,5
团寿险,2,团体人寿保险,1,2
园管局,1,园林管理局,74,0.01351351351351351
国图联,8,国际图书联合会,2,4
国土局,3637,国家土地管理局,319,11.401253918495298
国大党,2984,印度国民大会党,32,93.25
国安委,40,国家安全委员会,3853,0.01038152089281079
国政系,11,国际政治系,127,0.08661417322834646
国标化,1,国际标准化,749,0.00133511348464619
国科大,3,国防科技大学,1313,0.00228484386900228
国税所,25,国家税务所,1,25
国管局,570,国家管理局,5,114
国资办,50,国有资产办公室,4,12.5
国际制,1528,国际单位制,25,61.12
国际舞,5342,国际标准舞,163,32.77300613496933
地心说,34,地球中心说,6,5.666666666666667
地检署,5772,地方法院检察署,55,104.94545454545457
地调所,12,地质调查所,851,0.01410105757931845
坡改梯,394,坡地改成梯田,3,131.33333333333334
城建办,60,城市建设办公室,1,60
城管队,1486,城市管理监察队,1,1486
城近郊,311,城市近郊区,19,16.36842105263158
城雕委,20,城市雕塑委员会,9,2.2222222222222223
外军部,15,外国军事研究部,3,5
外联司,29,对外联络司,10,2.9
多动症,660,多动综合症,1,660
大中专,4112,大学和中等专业学校,5,822.4
大篮协,2,大学生篮球协会,42,0.04761904761904761
女举赛,13,女子举重锦标赛,360,0.03611111111111111
女工部,31,妇女工作部,5,6.2
女教所,8,女子劳动教养管理所,3,2.6666666666666665
女知联,3,女知识分子联谊会,5,0.6
女网赛,760,女子网球比赛,21,36.19047619047619
妇教所,3,妇女教养所,8,0.375
妊高症,10,妊娠高血压综合症,11,0.9090909090909092
委主任,6813,居民委员会主任,22,309.6818181818182
委培生,155,委托培养的学生,5,31
安委会,1099,安全生产管理委员会,4,274.75
安居办,13,安居工程办公室,4,3.25
安师大,15,安徽师范大学,169,0.08875739644970414
安技科,1,安全技术科,12,0.08333333333333333
安监室,4,安全监察室,15,0.26666666666666666
安置办,393,退伍军人安置办公室,9,43.666666666666664
宗教局,821,宗教事务管理局,23,35.69565217391305
定补金,2,定期补助金,4,0.5
定补面,12,定期补助面,1,12
客货车,646,客货两用汽车,7,92.28571428571428
客货轮,165,客货两用轮,12,13.75
宣教科,38,宣传教育科,2,19
宣教站,2,宣传教育站,5,0.4
室乐团,5,室内乐团,234,0.02136752136752136
宪制科,1,宪制事务科,9,0.1111111111111111
家床科,1,家庭病床科,5,0.2
家电部,64,家用电器部,2,32
家福会,6,香港家庭福利会,31,0.1935483870967742
寄研所,1,寄生虫病研究所,17,0.0588235294117647
小交会,22,小型交易会,2,11
小型机,575,小型计算机,48,11.979166666666666
小水电,1681,小型水电站,99,16.97979797979798
小语会,11,小学语文教学研究会,2,5.5
少体校,320,少年业余体育学校,7,45.714285714285715
少儿馆,44,少年儿童馆,2,22
山工大,6,山东工业大学,73,0.0821917808219178
工委会,329,工作委员会,4988,0.06595829991980753
工展馆,5,工业展览馆,57,0.08771929824561403
工管会,2,工人管理委员会,1,2
巴控区,621,巴基斯坦控制区,8,77.625
巴民阵,2,解放巴勒斯坦民主阵线,195,0.01025641025641025
市人大,14033,市人民代表大会,556,25.23920863309353
市人委,13,市人民委员会,221,0.0588235294117647
市容办,11,市容管理办公室,1,11
市政办,27,市政工程办公室,1,27
市政委,435,市政工程委员会,1,435
市政局,1202,市政工程管理局,72,16.694444444444443
市管会,2,市场管理委员会,72,0.02777777777777777
市管处,8,市政工程管理处,67,0.11940298507462686
市管费,10,市场管理费,307,0.03257328990228013
干休所,2743,干部休养所,18,152.38888888888889
干修班,1,干部进修班,495,0.00202020202020202
干管处,1,干部管理处,11,0.09090909090909093
干训班,27,干部培训班,847,0.031877213695395507
干训队,2,干部集训队,2,1
平直遥,1,平面直角遥控,8,0.125
平转议,3,平价转为议价,3,1
广电厅,46,广播电影电视厅,8,5.75
广电报,6,广播电视报,119,0.05042016806722689
广电界,2,广播电影电视界,1,2
广西厂,10,广西电影制片厂,60,0.16666666666666666
廉租屋,114,廉租公屋,7,16.285714285714285
建研院,14,建筑设计研究院,514,0.02723735408560311
建科院,18,建筑科学研究院,182,0.0989010989010989
彩色管,3,彩色显像管,383,0.00783289817232375
影视所,8,电影电视研究所,2,4
征稽所,28,征收稽查所,1,28
征管科,13,征收管理科,2,6.5
律管处,9,律师管理处,10,0.9
德新社,1690,德意志新闻社,12,140.83333333333334
德通社,68,德意志通讯社,1,68
总动委,1,总动员委员会,2,0.5
戏曲所,2,戏曲研究所,47,0.0425531914893617
成科大,2,成都科技大学,58,0.03448275862068965
成铁局,58,成都铁路局,882,0.06575963718820861
战委会,3,战地动员委员会,5,0.6
房务部,3,客房服务部,1,3
手外科,104,手术外科,6,17.333333333333332
扶助会,4,扶助协会,5,0.8
承委会,1,承办委员会,4,0.25
承贷方,1,承担贷款方,1,1
技交会,16,技术交易会,175,0.09142857142857144
技交所,4,技术交易所,169,0.02366863905325443
技改费,10,技术改造费,10,1
技经贸,12,技术经济贸易,1,12
投审会,369,台湾投资审议委员会,1,369
投标书,131,投标标书,3,43.666666666666664
抗救会,1,抗日救国会,39,0.02564102564102564
抗联会,3,抗日联合会,6,0.5
拨改贷,140,拨款改为贷款,11,12.727272727272728
指委会,8,指导委员会,2557,0.00312866640594446
控购办,5,控制社会集团购买力办公室,2,2.5
摄美部,5,摄影美术部,5,1
摩阻力,2,摩擦阻力,47,0.0425531914893617
收审所,5,收容审查所,1,5
政教处,224,政治教育处,1,224
教培部,4,教育培训部,73,0.0547945205479452
教改会,3,教育改革委员会,8,0.375
教管会,5,教育管理委员会,9,0.5555555555555556
数图网,3,数字图书网,2,1.5
数理化,529,数学物理化学,5,105.8
文专协,1,香港文职及专业人员协会,1,1
文代会,283,文学艺术工作者代表大会,12,23.583333333333332
文体卫,12,文化体育卫生,6,2
文化局,4950,文化事业管理局,5,990
文委会,2,文艺委员会,5,0.4
文宣部,444,文化宣传部,25,17.76
文宣队,3,文艺宣传队,200,0.015
文工团,2389,文艺工作团,11,217.1818181818182
文明委,796,精神文明建设活动委员会,10,79.6
文物局,12140,文物事业管理局,17,714.1176470588235
文研所,31,文学研究所,503,0.06163021868787276
文管局,4,文化管理局,9,0.4444444444444444
文管所,532,文化管理所,5,106.4
文讲所,6,文学讲习所,17,0.35294117647058826
新华社,682316,新华通讯社,1081,631.1896392229418
新民党,49,新民主联合党,9,5.444444444444445
新研所,1,新闻研究所,117,0.00854700854700854
旅游局,26929,旅游事业管理局,34,792.0294117647059
日陶厂,5,日用陶瓷厂,1,5
旱改水,60,旱地改为水田,5,12
普惠制,563,普遍优惠制度,1,563
普高线,1,普通高中录取分数线,2,0.5
景观图,67,景观地图,3,22.333333333333332
朝医学,4,朝鲜族医学,1,4
期交所,321,期货交易所,4495,0.071412680756396
权保会,30,权益保障会,1,30
村代会,33,村民代表大会,342,0.09649122807017543
林学会,134,林业学会,4,33.5
林管站,24,林业管理站,4,6
果研所,2,水果研究所,2,1
果科所,4,果树科学研究所,5,0.8
标准局,387,标准计量管理局,2,193.5
核物理,764,原子核物理学,16,47.75
森防站,17,森林防护站,1,17
欧乒赛,3,欧洲乒乓球锦标赛,90,0.03333333333333333
欧安会,1354,欧洲安全与合作会议,88,15.386363636363637
欧工联,1,欧洲工会联合会,43,0.02325581395348837
欧足联,3052,欧洲足球联合会,72,42.388888888888886
欧足赛,5,欧洲足球锦标赛,2439,0.002050020500205
残困户,8,残疾人困难户,7,1.1428571428571428
残奥会,39165,残疾人奥林匹克运动会,83,471.86746987951807
残奥委,1940,残疾人奥林匹克运动委员会,11,176.36363636363637
毕分办,5,毕业分配办公室,2,2.5
民乐团,436,民族音乐团,2,218
民安队,120,香港民众安全服务队,7,17.142857142857142
民研所,7,民族研究所,243,0.02880658436213992
民调会,30,民事调解委员会,1,30
水工系,7,水利工程系,81,0.08641975308641975
水改旱,50,水田改为旱地,2,25
水管会,8,水利管理委员会,5,1.6
水管费,3,水利管理费,1,3
水规院,6,水利规划设计院,7,0.8571428571428571
污水厂,212,污水处理厂,5432,0.0390279823269514
油雕院,8,油画雕塑院,24,0.3333333333333333
法捕房,2,法租界巡捕房,5,0.4
法援署,18,香港法律援助署,3,6
波通社,1285,波兰通讯社,35,36.714285714285715
泰旅局,3,泰国旅游局,259,0.01158301158301158
流水线,1917,流水生产线,56,34.232142857142854
海协会,8408,大陆海峡两岸关系协会,154,54.5974025974026
海燕厂,3,海燕电影制片厂,1,3
海缉处,3,海上缉查处,1,3
海装部,1,海军装备技术部,5,0.2
深证所,14,深圳证券所,2,7
港务局,2097,港务管理局,162,12.944444444444445
港口费,34,港口使用费,9,3.7777777777777777
港武联,4,香港武术联合会,11,0.3636363636363637
港闻版,1,香港新闻版,1,1
演艺界,1875,表演艺术界,10,187.5
热工学,7,热能工程学,3,2.3333333333333335
煤化工,2275,煤炭化工,20,113.75
物价局,7247,物价管理局,6,1207.8333333333333
物构所,10,物质结构研究所,35,0.2857142857142857
特刑庭,1,特种刑事法庭,1,1
特奥会,5894,特殊奥林匹克运动会,412,14.305825242718448
特救队,1,特种救援队,3,0.3333333333333333
特检室,1,特别检查室,1,1
特警队,1576,特种警察部队,124,12.709677419354838
牺盟会,90,山西省牺牲救国同盟会,2,45
独联体,17786,独立国家联合体,529,33.62192816635161
环艺系,1,环境艺术系,7,0.14285714285714285
现代舞,1902,现代派舞蹈,2,951
理事会,45577,理事委员会,2,22788.5
生救办,2,生产救灾办公室,54,0.03703703703703703
生管委,1,生活管理委员会,10,0.1
电传机,18,电传打字机,6,3
电子办,63,电子工业办公室,2,31.5
电视机,15161,电视接收机,100,151.61
电解液,150,电解质溶液,9,16.666666666666668
畜科所,14,畜牧科学研究所,1,14
病患者,16508,病人患者,4,4127
皮博会,3,皮革博览会,19,0.15789473684210523
省人大,13206,省人民代表大会,491,26.89613034623218
省高法,53,省高级人民法院,4645,0.01141011840688912
眼防所,2,眼病防治所,2,1
督查办,47,监督检查办公室,8,5.875
石油部,3649,石油工业部,116,31.45689655172414
矿管办,29,矿产资源管理办公室,6,4.833333333333333
研讨会,64935,研究讨论会,17,3819.705882352941
社保局,1412,社会养老保险事业管理局,1,1412
社劳党,5,社会主义劳动党,55,0.09090909090909093
社文处,25,社会文化管理处,10,2.5
社文委,11,社会文化委员会,1,11
社科所,4,社会科学研究所,50,0.08
私企协,7,私营企业协会,159,0.0440251572327044
秋交会,789,秋季商品交易会,7,112.71428571428572
税警局,7,税务警察局,36,0.19444444444444445
空冷器,16,空气冷却器,3,5.333333333333333
空导弹,4574,空对空导弹,416,10.995192307692308
立法会,20400,立法委员会,1757,11.610700056915196
粮交会,15,粮食交易会,7,2.142857142857143
粮机厂,9,粮食机械厂,12,0.75
粮科所,2,粮食科学研究所,4,0.5
纤支镜,10,纤维支气管镜,21,0.47619047619047616
纪检组,1946,纪律检查组,17,114.47058823529412
纳税人,17816,纳税义务人,444,40.12612612612613
组干科,4,组织干部科,2,2
经一庭,4,经济审判第一庭,7,0.5714285714285714
经二庭,10,经济审判第二庭,4,2.5
经互会,195,经济互助委员会,11,17.727272727272727
经作所,3,经济作物研究所,19,0.15789473684210523
经侦处,120,经济侦察处,1,120
经侦科,6,经济侦察科,1,6
经保处,18,经济保卫处,3,6
经参处,22,经济参赞处,1,22
经委办,1,经济委员会办公室,10,0.1
经审委,16,经济审查委员会,1,16
经纪会,36,香港证券经纪业协会,8,4.5
经计委,5,经济计划委员会,10,0.5
综采队,111,综合机械化采煤队,4,27.75
编导演,59,编剧导演演员,2,29.5
罗通社,106,罗马尼亚通讯社,8,13.25
美编室,1,美术编辑室,1,1
群文司,14,群众文化司,9,1.5555555555555556
羽锦赛,2,羽毛球锦标赛,623,0.00321027287319422
老年委,2,老年人委员会,7,0.2857142857142857
考委会,7,考试委员会,311,0.022508038585209
职工盟,62,香港职工会联盟,1,62
职改办,10,职称改革办公室,4,2.5
职教办,10,职业教育办公室,2,5
职教组,1,职业教育组,2,0.5
职运会,3,职工运动会,135,0.02222222222222222
联储会,43,联邦储备委员会,6968,0.00617106773823191
肉联厂,696,肉类联合加工厂,39,17.846153846153847
股交所,14,股票交易所,2579,0.00542846064366033
肺心病,168,肺原性心脏病,4,42
自控所,2,自动控制研究所,14,0.14285714285714285
自控联,1,自动控制联合会,27,0.03703703703703703
自由身,403,自由职业身份,1,403
舞训班,2,舞蹈训练班,4,0.5
航委会,8,航空委员会,150,0.05333333333333334
航材所,1,航空材料研究所,2,0.5
航警局,106,台湾航空警察局,4,26.5
艺教委,2,艺术教育委员会,45,0.04444444444444444
艺研所,1,艺术研究所,444,0.00225225225225225
艺研院,4,艺术研究院,1649,0.00242571255306246
英足总,1389,英国足球总,41,33.8780487804878
茶科所,22,茶叶科学研究所,8,2.75
药植所,11,药用植物资源开发研究所,8,1.375
营业税,9017,营业所得税,28,322.0357142857143
蔬菜所,58,蔬菜种植研究所,2,29
蛋白酶,617,蛋白水解酶,14,44.07142857142857
行管局,4,行政管理局,598,0.00668896321070234
行管部,2,行政管理部,2723,7.3448402497245e-4
街委会,4,街道居民委员会,10,0.4
西战团,4,西北战地服务团,13,0.3076923076923077
观通站,180,观察通讯站,1,180
计征科,3,计划征收科,13,0.2307692307692308
计生员,14,计划生育技术员,1,14
计算所,557,计算机技术研究所,32,17.40625
训委会,11,训育委员会,3,3.6666666666666665
训竞处,4,训练竞赛处,12,0.3333333333333333
话剧所,13,话剧研究所,10,1.3
语用所,2,语言文字应用研究所,46,0.04347826086956521
调节会,8,调节委员会,15,0.5333333333333333
财税局,66,财政税务局,8,8.25
财贸办,112,财政贸易办公室,1,112
质检所,75,质量检测所,3,25
质管员,2,质量管理员,20,0.1
贸发会,876,贸易和发展会议,15,58.4
贸委会,59,贸易委员会,1160,0.05086206896551724
贸洽会,183,贸易洽谈会,2935,0.06235093696763202
资委会,55,国民党政府资源委员会,4,13.75
起搏器,715,人工心脏起搏器,4,178.75
足锦赛,14,足球锦标赛,2976,0.00470430107526881
路桥隧,46,公路桥梁隧道,2,23
运保费,7,运输保险费,1,7
通联站,4,通讯联络站,1,4
郑交所,6,郑州交易所,8,0.75
铁二局,394,铁道部第二工程局,27,14.592592592592592
长二捆,143,长征二号E捆绑式大推力运载火箭,2,71.5
长科院,1,长江科学研究院,1,1
长训班,2,长期培训班,6,0.3333333333333333
阿联航,42,阿拉伯联合航运公司,3,14
陆委会,4571,台湾大陆委员会,3,1523.6666666666667
陆航团,1539,陆军航空兵团,6,256.5
集体工,375,集体所有制工人,2,187.5
青教办,7,青少年教育办公室,5,1.4
青科协,4,青年科技工作者协会,24,0.16666666666666666
青运会,60,青年体育运动会,1,60
音舞系,1,音乐舞蹈系,16,0.0625
食品办,243,食品工业办公室,22,11.045454545454543
食杂店,304,食品杂货店,20,15.2
首发式,3551,首次发行仪式,2,1775.5
首规委,12,首都规划委员会,6,2
马传贫,25,马传染性贫血病,7,3.5714285714285716
马哲史,4,马克思主义哲学史,74,0.05405405405405406
马新社,651,马来西亚新华社,13,50.07692307692308
髋脱位,4,髋关节脱位,23,0.17391304347826086
高工专,1,高等工程专科学校,2,0.5
高开区,3,高技术开发区,112,0.02678571428571428
高教法,31,高等教育法,347,0.0893371757925072
高检院,1530,中华人民共和国最高人民检察院,56,27.321428571428573
高级社,82,高级农业生产合作社,4,20.5
一国两府,108,一个国家两个政府,2,54
一运公司,7,第一运输公司,8,0.875
丁型肝炎,7,丁型病毒性肝炎,1,7
三军医大,38,第三军医大学,964,0.03941908713692946
三十七中,4,第三十七中学,2,2
三十九中,6,第三十九中学,4,1.5
上投公司,5,上海市投资信托公司,25,0.2
上海艺大,2,上海艺术大学,8,0.25
专武干部,1192,专职武装干部,8,149
世界劳联,13,世界劳工联合会,5,2.6
世界科协,3,世界科学工作者协会,2,1.5
世界羽联,1013,世界羽毛球联合会,92,11.01086956521739
世界针联,51,世界针灸联合会,10,5.1
世界青联,4,世界民主青年联合会,2,2
丝绸公司,143,丝绸工业公司,5,28.6
个体劳协,24,个体劳动者协会,276,0.08695652173913043
个私经济,169,个体私营经济,2365,0.07145877378435518
中东和会,2474,中东和平国际会议,205,12.06829268292683
中央文委,3,中央人民政府文化教育委员会,1,3
中央青委,9,中央青年工作委员会,2,4.5
中央音院,5,中央音乐学院,1180,0.00423728813559322
中直工委,266,中央直属机关工作委员会,9,29.555555555555557
主创人员,1065,主要创作人员,14,76.07142857142857
二十一中,41,第二十一中学,7,5.857142857142857
二十五中,18,第二十五中学,9,2
五十五中,17,第五十五中学,6,2.8333333333333335
五十四中,16,第五十四中学,4,4
亚太地区,28573,亚洲和太平洋地区,251,113.8366533864542
亚太经合,17612,亚洲太平洋经济合作,67,262.86567164179104
亚洲射联,1,亚洲射击联合会,15,0.06666666666666667
亚洲柔联,5,亚洲柔道联合会,25,0.2
亚洲棋联,5,亚洲象棋联合会,35,0.14285714285714285
亚洲泳联,2,亚洲业余游泳联合会,8,0.25
亚洲田联,31,亚洲业余田径联合会,3,10.333333333333334
亚通组织,166,亚洲太平洋通讯社组织,5,33.2
交建公司,2,交通建筑工程公司,1,2
人大会堂,87,人民大会堂,33127,0.00262625652790774
仪化公司,73,江苏仪征化纤工业联合公司,6,12.166666666666666
体卫艺司,47,体育卫生艺术司,6,7.833333333333333
信投公司,7,信托投资公司,1203,0.00581878636741479
信用联社,273,信用联合社,17,16.058823529411764
全国文联,107,中华全国文学艺术界联合会,5,21.4
全国考委,4,全国考试委员会,6,0.6666666666666666
冻分割肉,2,冷冻分割肉,1,2
刑释解教,584,刑满释放解除劳教,14,41.714285714285715
劳动管理,290,劳动行政管理,25,11.6
劳动资源,38,劳动力资源,1723,0.02205455600696459
医护人员,18440,医疗护理人员,15,1229.3333333333333
单位信托,240,单位投资信托,1,240
反导条约,730,限制反弹道导弹系统条约,63,11.587301587301589
反导系统,6332,反弹道导弹系统,92,68.82608695652173
唯物史观,562,唯物主义历史观,12,46.833333333333336
商住小区,86,商业住宅小区,4,21.5
商检部门,374,进出口商品检验部门,21,17.80952380952381
四十三中,15,第四十三中学,5,3
固体导弹,4,固体推进剂导弹,3,1.3333333333333333
固体火箭,178,固体推进剂火箭,1,178
国家教委,5875,国家教育委员会,221,26.58371040723982
国家科委,4472,国家科学技术委员会,205,21.814634146341465
国家计委,7202,国家计划委员会,450,16.004444444444445
国际乒联,4282,国际乒乓球联合会,175,24.46857142857143
国际学联,7,国际学生联合会,4,1.75
国际射联,448,国际射击联盟,29,15.448275862068966
国际帆联,277,国际帆船联盟,6,46.166666666666664
国际排联,2909,国际排球联合会,207,14.053140096618357
国际摩联,184,国际摩托车运动联合会,3,61.333333333333336
国际桥联,5,国际桥牌联合会,1,5
国际棒协,8,国际棒球协会,7,1.1428571428571428
国际滑联,707,国际滑冰联盟,70,10.1
国际田联,5454,国际业余田径联合会,314,17.369426751592357
国际篮联,1017,国际业余篮球联合会,23,44.21739130434783
国际联运,216,国际铁路货物联运,3,72
国际自联,210,国际业余自行车联合会,4,52.5
国际足联,24300,国际足球联合会,422,57.58293838862559
国际路联,12,国际道路联合会,7,1.7142857142857142
地下核试,593,地下核武器试验,2,296.5
外秘会谈,2,外交秘书级会谈,105,0.01904761904761905
外贸协会,615,台湾对外贸易发展协会,35,17.571428571428573
大远公司,1,大连远洋运输公司,23,0.04347826086956521
太阳电池,246,太阳能电池,3830,0.06422976501305483
工商专联,16,香港工商专业联合会,2,8
工艺美校,1,工艺美术学校,41,0.02439024390243902
广远公司,7,广州远洋运输公司,32,0.21875
总体设计,1135,总体规划设计,85,13.352941176470589
扩频通信,7,扩展频谱通信,2,3.5
政法学会,38,政治法律学会,8,4.75
教科文卫,231,教育科学文化卫生,8,28.875
教科文部,40,教育科学文化部,2,20
旅美华侨,214,旅居美国的华侨,14,15.285714285714286
机助制图,2,计算机辅助制图,6,0.3333333333333333
机施公司,5,机械施工公司,23,0.21739130434782608
民选政府,894,民主选举的政府,13,68.76923076923077
水管部门,4,水利管理部门,20,0.2
油气钻探,22,石油天然气钻探,4,5.5
电化铁路,1,电气化铁路,1654,6.0459492140266e-4
白喉杆菌,7,白喉棒状杆菌,3,2.3333333333333335
省建公司,4,省建筑工程公司,2,2
石油化工,6591,石油化学工业,169,39
空冷设备,5,空气冷却设备,1,5
精神消费,94,精神生活消费,2,47
统配物资,10,国家统一分配物资,2,5
维和行动,8369,联合国维持和平行动,256,32.69140625
维和部队,26151,联合国维持和平部队,982,26.630346232179225
股份公司,8007,股份制有限公司,24,333.625
自动化院,4,自动化研究院,51,0.0784313725490196
船运公司,534,船舶运输公司,10,53.4
西南联大,559,国立西南联合大学,28,19.964285714285715
解教人员,37,解除劳动教养人员,3,12.333333333333334
财税系统,60,财政税务系统,1,60
转退军人,13,转业退伍军人,299,0.04347826086956521
金陵女大,7,金陵女子大学,20,0.35
铁十七局,136,铁道部第十七工程局,4,34
铁十九局,50,铁道部第十九工程局,8,6.25
防汛总部,5,防汛总指挥部,372,0.01344086021505376
集体合同,2019,集体劳动合同,31,65.12903225806451
马列学院,142,马克思列宁学院,9,15.77777777777778
马恩著作,12,马克思和恩格斯的著作,3,4
高校工委,225,高等学校工作委员会,4,56.25
中央教育部,13,中央人民政府教育部,3,4.333333333333333
中美合作所,109,中美特种技术合作所,7,15.571428571428571
亚远经委会,2,亚洲及远东经济委员会,6,0.3333333333333333
全国少工委,522,全国少年先锋队工作委员会,1,522
军事医科院,14,军事医学科学院,1131,0.01237842617152962
发育生物所,2,发育生物学研究所,73,0.0273972602739726
家庭承包制,66,家庭联产承包责任制,1023,0.06451612903225806
广播影视部,102,中华人民共和国广播电影电视部,3,34
扣缴义务人,778,代扣代缴义务人,21,37.04761904761905
招飞办公室,2,招收飞行学员办公室,2,1
植物生理所,5,植物生理研究所,46,0.10869565217391304
欧洲经委会,9,欧洲经济委员会,181,0.04972375690607734
生活费指数,4,职工生活费用价格指数,7,0.5714285714285714
社会购买力,59,社会商品购买力,5,11.8
等离子体所,60,等离子体研究所,9,6.666666666666667
经技开发区,1,经济技术开发区,6836,1.4628437682855e-4
贸发理事会,20,贸易和发展理事会,1,20
远南运动会,1046,远东及南太平洋地区运动会,5,209.2
道琼斯指数,3331,道琼斯股票价格平均指数,1,3331
非劳动人口,10,非劳动年龄人口,9,1.1111111111111112
非洲经委会,8,非洲经济委员会,382,0.02094240837696335
上海国立音专,10,上海国立音乐专科学校,9,1.1111111111111112
国际象棋奥赛,14,国际象棋奥林匹克团体赛,176,0.07954545454545454
教科文卫工委,12,教育科学文化卫生工作委员会,6,2
联合国安理会,34960,联合国安全理事会,2228,15.691202872531418
贸易法委员会,7,联合国国际贸易法委员会,14,0.5
阿美石油公司,168,阿拉伯美国石油公司,1,168
国际中学生体联,6,国际中学生体育联合会,24,0.25
非殖民化特委会,1,联合国非殖民化特别委员会,12,0.08333333333333333
